66	2	1	10
66	2	1	11
66	2	1	5
66	2	1	4
66	1	2	10
66	1	2	9
66	1	2	3
66	1	2	4
66	1	3	10
66	1	3	9
66	1	3	3
66	1	3	4
66	2	4	10
66	2	4	11
66	2	4	5
66	2	4	4
67	2	1	10
67	2	1	11
67	2	1	5
67	2	1	4
67	1	2	10
67	1	2	9
67	1	2	3
67	1	2	4
67	1	3	10
67	1	3	9
67	1	3	3
67	1	3	4
67	3	4	1
67	3	4	12
67	3	4	6
67	3	4	7
68	2	1	10
68	2	1	11
68	2	1	5
68	2	1	4
68	1	2	10
68	1	2	9
68	1	2	3
68	1	2	4
68	1	3	10
68	1	3	9
68	1	3	3
68	1	3	4
68	4	4	1
68	4	4	2
68	4	4	8
68	4	4	7
69	2	1	10
69	2	1	11
69	2	1	5
69	2	1	4
69	1	2	10
69	1	2	9
69	1	2	3
69	1	2	4
69	2	3	10
69	2	3	11
69	2	3	5
69	2	3	4
69	1	4	10
69	1	4	9
69	1	4	3
69	1	4	4
70	2	1	10
70	2	1	11
70	2	1	5
70	2	1	4
70	1	2	10
70	1	2	9
70	1	2	3
70	1	2	4
70	2	3	10
70	2	3	11
70	2	3	5
70	2	3	4
70	2	4	10
70	2	4	11
70	2	4	5
70	2	4	4
71	2	1	10
71	2	1	11
71	2	1	5
71	2	1	4
71	1	2	10
71	1	2	9
71	1	2	3
71	1	2	4
71	2	3	10
71	2	3	11
71	2	3	5
71	2	3	4
71	3	4	1
71	3	4	12
71	3	4	6
71	3	4	7
72	2	1	10
72	2	1	11
72	2	1	5
72	2	1	4
72	1	2	10
72	1	2	9
72	1	2	3
72	1	2	4
72	2	3	10
72	2	3	11
72	2	3	5
72	2	3	4
72	4	4	1
72	4	4	2
72	4	4	8
72	4	4	7
73	2	1	10
73	2	1	11
73	2	1	5
73	2	1	4
73	1	2	10
73	1	2	9
73	1	2	3
73	1	2	4
73	3	3	1
73	3	3	12
73	3	3	6
73	3	3	7
73	1	4	10
73	1	4	9
73	1	4	3
73	1	4	4
74	2	1	10
74	2	1	11
74	2	1	5
74	2	1	4
74	1	2	10
74	1	2	9
74	1	2	3
74	1	2	4
74	3	3	1
74	3	3	12
74	3	3	6
74	3	3	7
74	2	4	10
74	2	4	11
74	2	4	5
74	2	4	4
75	2	1	10
75	2	1	11
75	2	1	5
75	2	1	4
75	1	2	10
75	1	2	9
75	1	2	3
75	1	2	4
75	3	3	1
75	3	3	12
75	3	3	6
75	3	3	7
75	3	4	1
75	3	4	12
75	3	4	6
75	3	4	7
76	2	1	10
76	2	1	11
76	2	1	5
76	2	1	4
76	1	2	10
76	1	2	9
76	1	2	3
76	1	2	4
76	3	3	1
76	3	3	12
76	3	3	6
76	3	3	7
76	4	4	1
76	4	4	2
76	4	4	8
76	4	4	7
77	2	1	10
77	2	1	11
77	2	1	5
77	2	1	4
77	1	2	10
77	1	2	9
77	1	2	3
77	1	2	4
77	4	3	1
77	4	3	2
77	4	3	8
77	4	3	7
77	1	4	10
77	1	4	9
77	1	4	3
77	1	4	4
78	2	1	10
78	2	1	11
78	2	1	5
78	2	1	4
78	1	2	10
78	1	2	9
78	1	2	3
78	1	2	4
78	4	3	1
78	4	3	2
78	4	3	8
78	4	3	7
78	2	4	10
78	2	4	11
78	2	4	5
78	2	4	4
79	2	1	10
79	2	1	11
79	2	1	5
79	2	1	4
79	1	2	10
79	1	2	9
79	1	2	3
79	1	2	4
79	4	3	1
79	4	3	2
79	4	3	8
79	4	3	7
79	3	4	1
79	3	4	12
79	3	4	6
79	3	4	7
80	2	1	10
80	2	1	11
80	2	1	5
80	2	1	4
80	1	2	10
80	1	2	9
80	1	2	3
80	1	2	4
80	4	3	1
80	4	3	2
80	4	3	8
80	4	3	7
80	4	4	1
80	4	4	2
80	4	4	8
80	4	4	7
81	2	1	10
81	2	1	11
81	2	1	5
81	2	1	4
81	2	2	10
81	2	2	11
81	2	2	5
81	2	2	4
81	1	3	10
81	1	3	9
81	1	3	3
81	1	3	4
81	1	4	10
81	1	4	9
81	1	4	3
81	1	4	4
82	2	1	10
82	2	1	11
82	2	1	5
82	2	1	4
82	2	2	10
82	2	2	11
82	2	2	5
82	2	2	4
82	1	3	10
82	1	3	9
82	1	3	3
82	1	3	4
82	2	4	10
82	2	4	11
82	2	4	5
82	2	4	4
83	2	1	10
83	2	1	11
83	2	1	5
83	2	1	4
83	2	2	10
83	2	2	11
83	2	2	5
83	2	2	4
83	1	3	10
83	1	3	9
83	1	3	3
83	1	3	4
83	3	4	1
83	3	4	12
83	3	4	6
83	3	4	7
84	2	1	10
84	2	1	11
84	2	1	5
84	2	1	4
84	2	2	10
84	2	2	11
84	2	2	5
84	2	2	4
84	1	3	10
84	1	3	9
84	1	3	3
84	1	3	4
84	4	4	1
84	4	4	2
84	4	4	8
84	4	4	7
85	2	1	10
85	2	1	11
85	2	1	5
85	2	1	4
85	2	2	10
85	2	2	11
85	2	2	5
85	2	2	4
85	2	3	10
85	2	3	11
85	2	3	5
85	2	3	4
85	1	4	10
85	1	4	9
85	1	4	3
85	1	4	4
86	2	1	10
86	2	1	11
86	2	1	5
86	2	1	4
86	2	2	10
86	2	2	11
86	2	2	5
86	2	2	4
86	2	3	10
86	2	3	11
86	2	3	5
86	2	3	4
86	2	4	10
86	2	4	11
86	2	4	5
86	2	4	4
87	2	1	10
87	2	1	11
87	2	1	5
87	2	1	4
87	2	2	10
87	2	2	11
87	2	2	5
87	2	2	4
87	2	3	10
87	2	3	11
87	2	3	5
87	2	3	4
87	3	4	1
87	3	4	12
87	3	4	6
87	3	4	7
88	2	1	10
88	2	1	11
88	2	1	5
88	2	1	4
88	2	2	10
88	2	2	11
88	2	2	5
88	2	2	4
88	2	3	10
88	2	3	11
88	2	3	5
88	2	3	4
88	4	4	1
88	4	4	2
88	4	4	8
88	4	4	7
89	2	1	10
89	2	1	11
89	2	1	5
89	2	1	4
89	2	2	10
89	2	2	11
89	2	2	5
89	2	2	4
89	3	3	1
89	3	3	12
89	3	3	6
89	3	3	7
89	1	4	10
89	1	4	9
89	1	4	3
89	1	4	4
90	2	1	10
90	2	1	11
90	2	1	5
90	2	1	4
90	2	2	10
90	2	2	11
90	2	2	5
90	2	2	4
90	3	3	1
90	3	3	12
90	3	3	6
90	3	3	7
90	2	4	10
90	2	4	11
90	2	4	5
90	2	4	4
91	2	1	10
91	2	1	11
91	2	1	5
91	2	1	4
91	2	2	10
91	2	2	11
91	2	2	5
91	2	2	4
91	3	3	1
91	3	3	12
91	3	3	6
91	3	3	7
91	3	4	1
91	3	4	12
91	3	4	6
91	3	4	7
92	2	1	10
92	2	1	11
92	2	1	5
92	2	1	4
92	2	2	10
92	2	2	11
92	2	2	5
92	2	2	4
92	3	3	1
92	3	3	12
92	3	3	6
92	3	3	7
92	4	4	1
92	4	4	2
92	4	4	8
92	4	4	7
93	2	1	10
93	2	1	11
93	2	1	5
93	2	1	4
93	2	2	10
93	2	2	11
93	2	2	5
93	2	2	4
93	4	3	1
93	4	3	2
93	4	3	8
93	4	3	7
93	1	4	10
93	1	4	9
93	1	4	3
93	1	4	4
94	2	1	10
94	2	1	11
94	2	1	5
94	2	1	4
94	2	2	10
94	2	2	11
94	2	2	5
94	2	2	4
94	4	3	1
94	4	3	2
94	4	3	8
94	4	3	7
94	2	4	10
94	2	4	11
94	2	4	5
94	2	4	4
95	2	1	10
95	2	1	11
95	2	1	5
95	2	1	4
95	2	2	10
95	2	2	11
95	2	2	5
95	2	2	4
95	4	3	1
95	4	3	2
95	4	3	8
95	4	3	7
95	3	4	1
95	3	4	12
95	3	4	6
95	3	4	7
96	2	1	10
96	2	1	11
96	2	1	5
96	2	1	4
96	2	2	10
96	2	2	11
96	2	2	5
96	2	2	4
96	4	3	1
96	4	3	2
96	4	3	8
96	4	3	7
96	4	4	1
96	4	4	2
96	4	4	8
96	4	4	7
97	2	1	10
97	2	1	11
97	2	1	5
97	2	1	4
97	3	2	1
97	3	2	12
97	3	2	6
97	3	2	7
97	1	3	10
97	1	3	9
97	1	3	3
97	1	3	4
97	1	4	10
97	1	4	9
97	1	4	3
97	1	4	4
98	2	1	10
98	2	1	11
98	2	1	5
98	2	1	4
98	3	2	1
98	3	2	12
98	3	2	6
98	3	2	7
98	1	3	10
98	1	3	9
98	1	3	3
98	1	3	4
98	2	4	10
98	2	4	11
98	2	4	5
98	2	4	4
99	2	1	10
99	2	1	11
99	2	1	5
99	2	1	4
99	3	2	1
99	3	2	12
99	3	2	6
99	3	2	7
99	1	3	10
99	1	3	9
99	1	3	3
99	1	3	4
99	3	4	1
99	3	4	12
99	3	4	6
99	3	4	7
100	2	1	10
100	2	1	11
100	2	1	5
100	2	1	4
100	3	2	1
100	3	2	12
100	3	2	6
100	3	2	7
100	1	3	10
100	1	3	9
100	1	3	3
100	1	3	4
100	4	4	1
100	4	4	2
100	4	4	8
100	4	4	7
101	2	1	10
101	2	1	11
101	2	1	5
101	2	1	4
101	3	2	1
101	3	2	12
101	3	2	6
101	3	2	7
101	2	3	10
101	2	3	11
101	2	3	5
101	2	3	4
101	1	4	10
101	1	4	9
101	1	4	3
101	1	4	4
102	2	1	10
102	2	1	11
102	2	1	5
102	2	1	4
102	3	2	1
102	3	2	12
102	3	2	6
102	3	2	7
102	2	3	10
102	2	3	11
102	2	3	5
102	2	3	4
102	2	4	10
102	2	4	11
102	2	4	5
102	2	4	4
103	2	1	10
103	2	1	11
103	2	1	5
103	2	1	4
103	3	2	1
103	3	2	12
103	3	2	6
103	3	2	7
103	2	3	10
103	2	3	11
103	2	3	5
103	2	3	4
103	3	4	1
103	3	4	12
103	3	4	6
103	3	4	7
104	2	1	10
104	2	1	11
104	2	1	5
104	2	1	4
104	3	2	1
104	3	2	12
104	3	2	6
104	3	2	7
104	2	3	10
104	2	3	11
104	2	3	5
104	2	3	4
104	4	4	1
104	4	4	2
104	4	4	8
104	4	4	7
105	2	1	10
105	2	1	11
105	2	1	5
105	2	1	4
105	3	2	1
105	3	2	12
105	3	2	6
105	3	2	7
105	3	3	1
105	3	3	12
105	3	3	6
105	3	3	7
105	1	4	10
105	1	4	9
105	1	4	3
105	1	4	4
106	2	1	10
106	2	1	11
106	2	1	5
106	2	1	4
106	3	2	1
106	3	2	12
106	3	2	6
106	3	2	7
106	3	3	1
106	3	3	12
106	3	3	6
106	3	3	7
106	2	4	10
106	2	4	11
106	2	4	5
106	2	4	4
107	2	1	10
107	2	1	11
107	2	1	5
107	2	1	4
107	3	2	1
107	3	2	12
107	3	2	6
107	3	2	7
107	3	3	1
107	3	3	12
107	3	3	6
107	3	3	7
107	3	4	1
107	3	4	12
107	3	4	6
107	3	4	7
108	2	1	10
108	2	1	11
108	2	1	5
108	2	1	4
108	3	2	1
108	3	2	12
108	3	2	6
108	3	2	7
108	3	3	1
108	3	3	12
108	3	3	6
108	3	3	7
108	4	4	1
108	4	4	2
108	4	4	8
108	4	4	7
109	2	1	10
109	2	1	11
109	2	1	5
109	2	1	4
109	3	2	1
109	3	2	12
109	3	2	6
109	3	2	7
109	4	3	1
109	4	3	2
109	4	3	8
109	4	3	7
109	1	4	10
109	1	4	9
109	1	4	3
109	1	4	4
110	2	1	10
110	2	1	11
110	2	1	5
110	2	1	4
110	3	2	1
110	3	2	12
